Order_ID,Order_Timestamp,Day_Type,Restaurant_Type,Weather,Order_Value,Delivery_Time_Mins,Customer_Rating,Order_Hour
ORD-101038,09/03/2025 19:00,Weekend,Fast Food,Clear,50.32,34,4,19
ORD-101039,07/05/2025 10:00,Weekday,Italian,Clear,93.08,25,4,10
ORD-101040,18/03/2025 14:00,Weekday,Healthy/Vegan,Clear,42.16,23,5,14
ORD-101041,25/05/2025 16:00,Weekend,Indian,Clear,107.55,41,5,16
ORD-101042,02/01/2025 16:00,Weekday,Indian,Clear,100.97,27,5,16
ORD-101043,30/03/2025 19:00,Weekend,Healthy/Vegan,Clear,32.79,40,5,19
ORD-101044,16/01/2025 17:00,Weekday,Healthy/Vegan,Clear,112.19,17,5,17
ORD-101045,07/04/2025 11:00,Weekday,Healthy/Vegan,Clear,60.95,31,5,11
ORD-101046,02/02/2025 14:00,Weekend,Sushi,Clear,52.41,40,5,14
ORD-101047,25/04/2025 10:00,Weekday,Italian,Clear,27.34,26,5,10
ORD-101048,25/05/2025 17:00,Weekend,Fast Food,Clear,114.17,38,5,17
ORD-101049,15/03/2025 20:00,Weekend,Healthy/Vegan,Clear,113.34,36,5,20
ORD-101050,06/02/2025 15:00,Weekday,Fast Food,Clear,91.49,29,5,15
ORD-101051,20/02/2025 17:00,Weekday,Indian,Rain,96.85,36,5,17
ORD-101052,15/06/2025 20:00,Weekend,Healthy/Vegan,Clear,88.45,33,4,20
ORD-101053,02/02/2025 22:00,Weekend,Sushi,Cloudy,22.28,34,4,22
ORD-101054,10/01/2025 21:00,Weekday,Sushi,Rain,98.38,32,4,21
ORD-101055,15/01/2025 22:00,Weekday,Healthy/Vegan,Rain,34.9,43,4,22
ORD-101056,26/05/2025 11:00,Weekday,Healthy/Vegan,Clear,60.04,34,5,11
ORD-101057,03/06/2025 16:00,Weekday,Sushi,Rain,73.77,27,4,16
ORD-101058,28/05/2025 22:00,Weekday,Indian,Rain,49.86,45,5,22
ORD-101059,06/05/2025 10:00,Weekday,Healthy/Vegan,Clear,21.64,27,5,10
ORD-101060,01/06/2025 15:00,Weekend,Sushi,Clear,42.41,20,5,15
ORD-101061,12/06/2025 20:00,Weekday,Indian,Rain,16.69,40,4,20
ORD-101062,20/06/2025 12:00,Weekday,Healthy/Vegan,Rain,99.32,50,4,12
ORD-101063,09/06/2025 19:00,Weekday,Sushi,Rain,52.33,35,4,19
ORD-101064,30/04/2025 16:00,Weekday,Healthy/Vegan,Clear,57.67,28,5,16
ORD-101065,14/03/2025 13:00,Weekday,Indian,Clear,38.87,27,4,13
ORD-101066,15/04/2025 15:00,Weekday,Sushi,Cloudy,104.99,23,4,15
ORD-101067,17/02/2025 16:00,Weekday,Indian,Clear,108.12,21,5,16
ORD-101068,14/06/2025 22:00,Weekend,Fast Food,Clear,97.59,27,5,22
ORD-101069,20/01/2025 21:00,Weekday,Sushi,Clear,58.75,18,5,21
ORD-101070,18/03/2025 18:00,Weekday,Indian,Clear,40,16,4,18
ORD-101071,27/02/2025 12:00,Weekday,Fast Food,Clear,105.49,24,5,12
ORD-101072,26/03/2025 18:00,Weekday,Healthy/Vegan,Rain,119.97,37,4,18
ORD-101073,05/03/2025 18:00,Weekday,Healthy/Vegan,Clear,102.87,16,5,18
ORD-101074,01/03/2025 22:00,Weekend,Fast Food,Clear,78.19,25,5,22
ORD-101075,03/04/2025 19:00,Weekday,Healthy/Vegan,Clear,107.54,18,4,19
ORD-101076,28/01/2025 13:00,Weekday,Healthy/Vegan,Clear,45.16,24,4,13
ORD-101077,07/05/2025 11:00,Weekday,Sushi,Clear,52.28,21,5,11
ORD-101078,15/01/2025 13:00,Weekday,Healthy/Vegan,Rain,106.85,34,5,13
ORD-101079,25/06/2025 10:00,Weekday,Sushi,Clear,49.96,34,4,10
ORD-101080,01/01/2025 14:00,Weekday,Fast Food,Clear,119.81,27,4,14
ORD-101081,23/04/2025 11:00,Weekday,Indian,Clear,80.93,17,5,11
ORD-101082,05/03/2025 10:00,Weekday,Fast Food,Clear,50.04,32,5,10
ORD-101083,30/01/2025 10:00,Weekday,Italian,Rain,65.1,29,4,10
ORD-101084,23/02/2025 19:00,Weekend,Fast Food,Clear,99.99,40,5,19
ORD-101085,15/03/2025 15:00,Weekend,Sushi,Cloudy,35.71,29,5,15
ORD-101086,25/06/2025 11:00,Weekday,Indian,Clear,48.94,24,5,11
ORD-101087,24/04/2025 12:00,Weekday,Italian,Rain,45.33,48,5,12
ORD-101088,27/06/2025 19:00,Weekday,Sushi,Clear,110.49,33,5,19
ORD-101089,09/03/2025 22:00,Weekend,Indian,Clear,104.78,40,5,22
ORD-101090,28/06/2025 10:00,Weekend,Indian,Rain,43.89,53,1,10
ORD-101091,22/01/2025 18:00,Weekday,Italian,Cloudy,39.56,18,4,18
ORD-101092,13/01/2025 18:00,Weekday,Sushi,Clear,30.99,27,5,18
ORD-101093,31/01/2025 14:00,Weekday,Sushi,Cloudy,60.64,16,4,14
ORD-101094,17/06/2025 19:00,Weekday,Healthy/Vegan,Clear,16.03,24,4,19
ORD-101095,09/04/2025 19:00,Weekday,Italian,Cloudy,26.16,31,4,19
ORD-101096,16/03/2025 22:00,Weekend,Fast Food,Cloudy,112.65,35,5,22
ORD-101097,31/01/2025 19:00,Weekday,Sushi,Cloudy,70.59,33,5,19
ORD-101098,16/05/2025 12:00,Weekday,Italian,Rain,52.41,28,5,12
ORD-101099,09/01/2025 14:00,Weekday,Healthy/Vegan,Storm,36.06,31,4,14
ORD-101100,29/06/2025 17:00,Weekend,Healthy/Vegan,Cloudy,79.61,38,5,17
ORD-101101,09/03/2025 20:00,Weekend,Indian,Rain,55.13,59,1,20
ORD-101102,18/03/2025 16:00,Weekday,Healthy/Vegan,Clear,20.61,31,5,16
ORD-101103,28/01/2025 14:00,Weekday,Sushi,Clear,47.55,23,5,14
ORD-101104,05/05/2025 13:00,Weekday,Fast Food,Rain,29.33,50,5,13
ORD-101105,22/04/2025 11:00,Weekday,Fast Food,Clear,61.91,17,5,11
ORD-101106,25/03/2025 20:00,Weekday,Indian,Clear,54.39,31,5,20
ORD-101107,02/02/2025 20:00,Weekend,Healthy/Vegan,Rain,46.31,56,3,20
ORD-101108,15/01/2025 13:00,Weekday,Sushi,Rain,21.37,46,4,13
ORD-101109,21/02/2025 15:00,Weekday,Fast Food,Rain,68.41,32,4,15
ORD-101110,14/03/2025 11:00,Weekday,Fast Food,Clear,60.09,22,4,11
ORD-101111,25/06/2025 22:00,Weekday,Healthy/Vegan,Cloudy,51.62,17,4,22
ORD-101112,14/01/2025 13:00,Weekday,Sushi,Clear,62.84,24,4,13
ORD-101113,21/04/2025 10:00,Weekday,Italian,Rain,56.16,35,5,10
ORD-101114,30/04/2025 22:00,Weekday,Italian,Cloudy,25.63,34,4,22
ORD-101115,14/03/2025 19:00,Weekday,Fast Food,Clear,35.11,30,4,19
ORD-101116,05/06/2025 20:00,Weekday,Italian,Cloudy,38.96,18,5,20
ORD-101117,20/02/2025 18:00,Weekday,Indian,Rain,66.8,46,5,18
ORD-101118,10/06/2025 17:00,Weekday,Healthy/Vegan,Clear,99.92,18,5,17
ORD-101119,19/04/2025 21:00,Weekend,Italian,Cloudy,42.82,35,5,21
ORD-101120,25/01/2025 21:00,Weekend,Indian,Clear,82.83,45,5,21
ORD-101121,06/04/2025 10:00,Weekend,Fast Food,Clear,61.99,28,4,10
ORD-101122,27/05/2025 16:00,Weekday,Fast Food,Clear,27.57,15,5,16
ORD-101123,01/01/2025 19:00,Weekday,Sushi,Clear,16.59,29,5,19
ORD-101124,14/01/2025 22:00,Weekday,Italian,Clear,40.44,24,4,22
ORD-101125,13/03/2025 21:00,Weekday,Healthy/Vegan,Storm,38.25,28,5,21
ORD-101126,23/04/2025 19:00,Weekday,Fast Food,Clear,42.07,34,5,19
ORD-101127,04/05/2025 12:00,Weekend,Indian,Rain,79.95,61,3,12
ORD-101128,14/03/2025 13:00,Weekday,Healthy/Vegan,Clear,19.53,24,5,13
ORD-101129,24/06/2025 15:00,Weekday,Fast Food,Storm,48.76,49,5,15
ORD-101130,23/02/2025 13:00,Weekend,Sushi,Rain,70.44,51,3,13
ORD-101131,12/02/2025 14:00,Weekday,Healthy/Vegan,Rain,47.66,47,4,14
ORD-101132,05/05/2025 21:00,Weekday,Indian,Clear,71.07,33,5,21
ORD-101133,10/06/2025 15:00,Weekday,Fast Food,Clear,33.1,32,4,15
ORD-101134,31/03/2025 17:00,Weekday,Sushi,Cloudy,35.73,21,5,17
ORD-101135,11/05/2025 12:00,Weekend,Fast Food,Clear,75.02,29,5,12
ORD-101136,30/04/2025 15:00,Weekday,Indian,Clear,47.15,33,4,15
ORD-101137,28/04/2025 11:00,Weekday,Italian,Clear,63.49,34,4,11
ORD-101138,08/04/2025 15:00,Weekday,Sushi,Cloudy,67.45,33,5,15
ORD-101139,03/05/2025 14:00,Weekend,Italian,Clear,42.55,34,4,14
ORD-101140,02/05/2025 12:00,Weekday,Sushi,Storm,83.52,53,1,12
ORD-101141,06/06/2025 10:00,Weekday,Healthy/Vegan,Clear,96.91,18,4,10
ORD-101142,08/03/2025 11:00,Weekend,Fast Food,Clear,41.75,29,4,11
ORD-101143,26/05/2025 15:00,Weekday,Fast Food,Clear,100.34,18,4,15
ORD-101144,20/02/2025 17:00,Weekday,Sushi,Rain,81.77,40,4,17
ORD-101145,26/06/2025 18:00,Weekday,Italian,Clear,41.54,21,5,18
ORD-101146,29/06/2025 19:00,Weekend,Sushi,Clear,43.06,32,4,19
ORD-101147,10/04/2025 20:00,Weekday,Italian,Clear,25.62,21,5,20
ORD-101148,20/03/2025 22:00,Weekday,Italian,Clear,116.64,23,5,22
ORD-101149,23/04/2025 17:00,Weekday,Sushi,Clear,22.68,21,4,17
ORD-101150,14/03/2025 20:00,Weekday,Healthy/Vegan,Clear,79.38,28,5,20
ORD-101151,23/05/2025 11:00,Weekday,Healthy/Vegan,Clear,44.87,20,4,11
ORD-101152,16/06/2025 19:00,Weekday,Fast Food,Cloudy,104.61,15,5,19
ORD-101153,20/04/2025 15:00,Weekend,Italian,Clear,73,30,4,15
ORD-101154,21/01/2025 22:00,Weekday,Fast Food,Clear,34.99,20,4,22
ORD-101155,25/02/2025 15:00,Weekday,Indian,Clear,55.55,28,5,15
ORD-101156,02/05/2025 14:00,Weekday,Sushi,Storm,82.37,40,5,14
ORD-101157,22/03/2025 14:00,Weekend,Healthy/Vegan,Rain,119.22,43,4,14
ORD-101158,28/02/2025 21:00,Weekday,Fast Food,Clear,101.61,31,5,21
ORD-101159,26/06/2025 17:00,Weekday,Fast Food,Clear,116,20,4,17
ORD-101160,25/01/2025 10:00,Weekend,Sushi,Storm,31.64,53,2,10
ORD-101161,25/05/2025 21:00,Weekend,Healthy/Vegan,Clear,85.35,40,5,21
ORD-101162,26/02/2025 11:00,Weekday,Healthy/Vegan,Clear,30.9,24,5,11
ORD-101163,21/03/2025 20:00,Weekday,Healthy/Vegan,Clear,118.88,30,5,20
ORD-101164,06/03/2025 17:00,Weekday,Fast Food,Clear,70.87,29,4,17
ORD-101165,27/01/2025 15:00,Weekday,Sushi,Rain,39.82,49,5,15
ORD-101166,09/06/2025 18:00,Weekday,Italian,Cloudy,69.44,28,5,18
ORD-101167,21/03/2025 16:00,Weekday,Healthy/Vegan,Clear,83.69,25,5,16
ORD-101168,05/02/2025 15:00,Weekday,Fast Food,Clear,43.12,23,5,15
ORD-101169,27/04/2025 20:00,Weekend,Italian,Clear,82.8,25,4,20
ORD-101170,03/06/2025 18:00,Weekday,Healthy/Vegan,Rain,33.49,36,5,18
ORD-101171,14/06/2025 11:00,Weekend,Fast Food,Rain,31.19,51,2,11
ORD-101172,13/03/2025 20:00,Weekday,Sushi,Clear,42.62,17,4,20
ORD-101173,21/05/2025 12:00,Weekday,Fast Food,Rain,67.69,54,2,12
ORD-101174,27/06/2025 11:00,Weekday,Italian,Clear,108.96,25,4,11
ORD-101175,08/05/2025 16:00,Weekday,Indian,Clear,76.88,28,4,16
ORD-101176,17/04/2025 12:00,Weekday,Fast Food,Cloudy,87.03,31,4,12
ORD-101177,22/03/2025 21:00,Weekend,Indian,Clear,68.88,31,4,21
ORD-101178,26/02/2025 10:00,Weekday,Sushi,Clear,52.36,15,5,10
ORD-101179,21/01/2025 13:00,Weekday,Sushi,Cloudy,46.38,31,4,13
ORD-101180,10/01/2025 17:00,Weekday,Indian,Clear,83.58,34,5,17
ORD-101181,04/01/2025 10:00,Weekend,Healthy/Vegan,Clear,84.69,37,5,10
ORD-101182,28/02/2025 21:00,Weekday,Fast Food,Cloudy,37.12,15,4,21
ORD-101183,02/05/2025 19:00,Weekday,Healthy/Vegan,Clear,94.13,15,4,19
ORD-101184,11/05/2025 16:00,Weekend,Indian,Rain,32.66,48,5,16
ORD-101185,02/05/2025 12:00,Weekday,Italian,Cloudy,119.88,17,5,12
ORD-101186,02/03/2025 15:00,Weekend,Italian,Storm,103.78,54,1,15
ORD-101187,20/05/2025 16:00,Weekday,Italian,Rain,50.09,34,4,16
ORD-101188,31/01/2025 18:00,Weekday,Fast Food,Clear,85.08,24,5,18
ORD-101189,18/03/2025 12:00,Weekday,Italian,Clear,29.52,33,5,12
ORD-101190,21/05/2025 10:00,Weekday,Sushi,Clear,115.95,17,5,10
ORD-101191,12/03/2025 17:00,Weekday,Indian,Clear,74.8,32,4,17
ORD-101192,22/02/2025 16:00,Weekend,Fast Food,Cloudy,37.35,30,5,16
ORD-101193,10/06/2025 18:00,Weekday,Indian,Rain,38.65,28,4,18
ORD-101194,10/06/2025 10:00,Weekday,Healthy/Vegan,Clear,66.85,32,5,10
ORD-101195,11/02/2025 21:00,Weekday,Fast Food,Rain,20.92,52,2,21
ORD-101196,28/06/2025 17:00,Weekend,Sushi,Clear,79.33,21,5,17
ORD-101197,21/05/2025 11:00,Weekday,Indian,Clear,38.58,25,5,11
ORD-101198,26/03/2025 16:00,Weekday,Healthy/Vegan,Cloudy,102.23,15,4,16
ORD-101199,20/01/2025 19:00,Weekday,Fast Food,Clear,19.9,20,5,19
ORD-101200,25/03/2025 12:00,Weekday,Italian,Clear,67.56,22,5,12
ORD-101201,14/06/2025 22:00,Weekend,Fast Food,Clear,68.33,35,5,22
ORD-101202,12/03/2025 10:00,Weekday,Indian,Cloudy,111.59,20,5,10
ORD-101203,19/01/2025 13:00,Weekend,Healthy/Vegan,Rain,89.21,61,2,13
ORD-101204,05/05/2025 20:00,Weekday,Italian,Rain,85.54,41,4,20
ORD-101205,17/01/2025 21:00,Weekday,Fast Food,Clear,38.32,15,4,21
ORD-101206,06/01/2025 18:00,Weekday,Indian,Rain,108.95,42,5,18
ORD-101207,16/05/2025 12:00,Weekday,Sushi,Storm,44.51,34,4,12
ORD-101208,27/04/2025 10:00,Weekend,Sushi,Cloudy,104,40,5,10
ORD-101209,19/03/2025 20:00,Weekday,Indian,Clear,109.7,20,5,20
ORD-101210,24/05/2025 13:00,Weekend,Indian,Clear,93.16,39,5,13
ORD-101211,12/01/2025 18:00,Weekend,Italian,Rain,68.91,62,1,18
ORD-101212,27/06/2025 22:00,Weekday,Italian,Clear,78.34,16,5,22
ORD-101213,22/05/2025 12:00,Weekday,Sushi,Rain,20.91,42,5,12
ORD-101214,10/02/2025 11:00,Weekday,Indian,Clear,87.36,18,5,11
ORD-101215,29/06/2025 11:00,Weekend,Sushi,Clear,22.69,39,5,11
ORD-101216,12/01/2025 13:00,Weekend,Indian,Rain,65.08,49,5,13
ORD-101217,10/03/2025 10:00,Weekday,Fast Food,Rain,18.3,35,5,10
ORD-101218,18/03/2025 22:00,Weekday,Indian,Clear,117.3,32,5,22
ORD-101219,03/06/2025 19:00,Weekday,Fast Food,Storm,22.72,34,4,19
ORD-101220,12/06/2025 17:00,Weekday,Italian,Clear,95.65,25,4,17
ORD-101221,01/03/2025 15:00,Weekend,Fast Food,Clear,92.53,40,5,15
ORD-101222,23/05/2025 10:00,Weekday,Fast Food,Clear,103.7,30,4,10
ORD-101223,25/03/2025 22:00,Weekday,Fast Food,Clear,18.52,28,5,22
ORD-101224,24/03/2025 15:00,Weekday,Healthy/Vegan,Clear,16.66,23,4,15
ORD-101225,01/03/2025 15:00,Weekend,Sushi,Clear,115.18,34,4,15
ORD-101226,18/03/2025 12:00,Weekday,Sushi,Clear,33.63,30,5,12
ORD-101227,09/02/2025 15:00,Weekend,Italian,Rain,63.58,45,5,15
ORD-101228,17/05/2025 19:00,Weekend,Sushi,Clear,81.55,45,4,19
ORD-101229,22/04/2025 21:00,Weekday,Indian,Clear,99.62,33,5,21
ORD-101230,18/06/2025 11:00,Weekday,Fast Food,Clear,16.44,24,5,11
ORD-101231,17/03/2025 18:00,Weekday,Healthy/Vegan,Clear,59.66,15,5,18
ORD-101232,23/06/2025 15:00,Weekday,Fast Food,Cloudy,108.64,34,4,15
ORD-101233,25/06/2025 17:00,Weekday,Indian,Clear,89.9,21,5,17
ORD-101234,01/02/2025 15:00,Weekend,Italian,Clear,90.5,24,4,15
ORD-101235,11/04/2025 16:00,Weekday,Italian,Clear,112.93,20,4,16
ORD-101236,25/01/2025 21:00,Weekend,Healthy/Vegan,Clear,45.83,43,5,21
ORD-101237,21/01/2025 10:00,Weekday,Italian,Clear,38.03,18,5,10
ORD-101238,01/04/2025 13:00,Weekday,Fast Food,Clear,113.37,26,4,13
ORD-101239,24/05/2025 17:00,Weekend,Indian,Storm,48.1,49,5,17
ORD-101240,02/04/2025 11:00,Weekday,Healthy/Vegan,Cloudy,40.12,21,4,11
ORD-101241,01/03/2025 11:00,Weekend,Fast Food,Clear,53.06,21,5,11
ORD-101242,17/04/2025 11:00,Weekday,Fast Food,Clear,90.1,17,5,11
ORD-101243,04/02/2025 20:00,Weekday,Indian,Clear,56.2,30,4,20
ORD-101244,24/04/2025 13:00,Weekday,Indian,Clear,62.84,19,5,13
ORD-101245,05/03/2025 10:00,Weekday,Fast Food,Clear,61.15,17,4,10
ORD-101246,21/04/2025 22:00,Weekday,Italian,Cloudy,18.5,27,4,22
ORD-101247,11/02/2025 18:00,Weekday,Healthy/Vegan,Clear,67.04,16,5,18
ORD-101248,18/03/2025 17:00,Weekday,Fast Food,Cloudy,57.99,30,4,17
ORD-101249,21/06/2025 18:00,Weekend,Healthy/Vegan,Storm,35.34,58,1,18
ORD-101250,08/01/2025 20:00,Weekday,Fast Food,Clear,79.14,29,5,20
ORD-101251,24/04/2025 13:00,Weekday,Healthy/Vegan,Clear,58.68,25,4,13
ORD-101252,02/04/2025 12:00,Weekday,Indian,Cloudy,37.05,25,5,12
ORD-101253,11/04/2025 10:00,Weekday,Fast Food,Clear,22.9,27,5,10
ORD-101254,28/01/2025 16:00,Weekday,Indian,Storm,56.91,46,5,16
ORD-101255,20/02/2025 12:00,Weekday,Indian,Clear,19.69,30,5,12
ORD-101256,02/04/2025 20:00,Weekday,Italian,Clear,20.18,15,5,20
ORD-101257,06/06/2025 19:00,Weekday,Indian,Clear,58.15,15,5,19
ORD-101258,05/04/2025 15:00,Weekend,Healthy/Vegan,Clear,47.98,22,4,15
ORD-101259,21/04/2025 17:00,Weekday,Fast Food,Clear,91.46,27,5,17
ORD-101260,20/03/2025 15:00,Weekday,Fast Food,Clear,68.52,20,5,15
ORD-101261,24/01/2025 16:00,Weekday,Sushi,Rain,37,41,5,16
ORD-101262,22/06/2025 21:00,Weekend,Sushi,Cloudy,44.28,25,4,21
ORD-101263,21/04/2025 17:00,Weekday,Italian,Cloudy,110.95,21,4,17
ORD-101264,24/01/2025 13:00,Weekday,Healthy/Vegan,Cloudy,28.49,33,5,13
ORD-101265,25/04/2025 14:00,Weekday,Italian,Cloudy,69.21,31,5,14
ORD-101266,10/02/2025 19:00,Weekday,Indian,Rain,36.04,37,5,19
ORD-101267,01/02/2025 13:00,Weekend,Sushi,Clear,103.09,35,5,13
ORD-101268,29/05/2025 21:00,Weekday,Italian,Clear,27.26,16,5,21
ORD-101269,28/06/2025 13:00,Weekend,Fast Food,Rain,92.22,56,3,13
ORD-101270,23/01/2025 17:00,Weekday,Healthy/Vegan,Rain,42.02,34,5,17
ORD-101271,21/05/2025 13:00,Weekday,Italian,Clear,57.16,22,5,13
ORD-101272,31/01/2025 15:00,Weekday,Sushi,Rain,36.65,30,5,15
ORD-101273,15/04/2025 13:00,Weekday,Italian,Clear,101.75,22,5,13
ORD-101274,19/05/2025 21:00,Weekday,Sushi,Clear,98.36,28,5,21
ORD-101275,29/03/2025 15:00,Weekend,Sushi,Clear,20.54,29,4,15
ORD-101276,15/01/2025 12:00,Weekday,Healthy/Vegan,Rain,99.61,27,5,12
ORD-101277,03/05/2025 15:00,Weekend,Fast Food,Clear,89.12,31,4,15
ORD-101278,16/05/2025 13:00,Weekday,Indian,Clear,72.94,18,4,13
ORD-101279,06/05/2025 20:00,Weekday,Indian,Storm,16.56,31,5,20
ORD-101280,25/03/2025 19:00,Weekday,Sushi,Clear,90.12,16,5,19
ORD-101281,28/03/2025 18:00,Weekday,Sushi,Rain,76.45,48,5,18
ORD-101282,17/01/2025 21:00,Weekday,Fast Food,Rain,108.76,30,5,21
ORD-101283,05/04/2025 15:00,Weekend,Sushi,Clear,40.17,35,5,15
ORD-101284,06/01/2025 19:00,Weekday,Italian,Clear,110.91,24,4,19
ORD-101285,06/03/2025 13:00,Weekday,Italian,Cloudy,95.11,22,5,13
ORD-101286,05/06/2025 16:00,Weekday,Sushi,Clear,66.96,16,5,16
ORD-101287,19/02/2025 19:00,Weekday,Italian,Clear,65.69,18,4,19
ORD-101288,16/06/2025 18:00,Weekday,Healthy/Vegan,Cloudy,77.47,30,4,18
ORD-101289,27/04/2025 14:00,Weekend,Italian,Storm,18.03,61,3,14
ORD-101290,10/04/2025 12:00,Weekday,Sushi,Rain,78.9,42,4,12
ORD-101291,27/03/2025 14:00,Weekday,Italian,Clear,116.2,24,5,14
ORD-101292,05/05/2025 19:00,Weekday,Indian,Rain,54.26,45,4,19
ORD-101293,03/05/2025 17:00,Weekend,Italian,Clear,41.49,39,5,17
ORD-101294,14/04/2025 20:00,Weekday,Italian,Clear,89.76,18,4,20
ORD-101295,20/04/2025 20:00,Weekend,Indian,Clear,66.6,44,5,20
ORD-101296,13/04/2025 15:00,Weekend,Italian,Clear,118.6,23,5,15
ORD-101297,26/01/2025 17:00,Weekend,Italian,Clear,82,25,4,17
ORD-101298,20/02/2025 20:00,Weekday,Indian,Clear,106.17,25,4,20
ORD-101299,27/04/2025 19:00,Weekend,Healthy/Vegan,Clear,40.3,34,4,19
ORD-101300,06/02/2025 11:00,Weekday,Sushi,Clear,48.25,27,4,11
ORD-101301,21/03/2025 20:00,Weekday,Italian,Clear,113.38,27,5,20
ORD-101302,31/03/2025 10:00,Weekday,Fast Food,Clear,47.07,24,5,10
ORD-101303,07/01/2025 17:00,Weekday,Indian,Cloudy,91.82,30,5,17
ORD-101304,22/04/2025 12:00,Weekday,Sushi,Storm,91.29,32,4,12
ORD-101305,15/01/2025 10:00,Weekday,Sushi,Clear,52.75,29,5,10
ORD-101306,14/05/2025 13:00,Weekday,Indian,Clear,49.05,19,4,13
ORD-101307,27/03/2025 11:00,Weekday,Italian,Rain,86.12,38,5,11
ORD-101308,23/05/2025 14:00,Weekday,Italian,Clear,77.04,17,5,14
ORD-101309,04/05/2025 21:00,Weekend,Healthy/Vegan,Rain,36.45,42,4,21
ORD-101310,17/01/2025 17:00,Weekday,Fast Food,Clear,37.07,26,4,17
ORD-101311,18/04/2025 12:00,Weekday,Sushi,Rain,53.33,48,5,12
ORD-101312,02/05/2025 20:00,Weekday,Indian,Clear,69.67,30,4,20
ORD-101313,05/04/2025 10:00,Weekend,Fast Food,Rain,33.83,46,4,10
ORD-101314,24/04/2025 12:00,Weekday,Italian,Clear,109.85,24,4,12
ORD-101315,26/03/2025 19:00,Weekday,Healthy/Vegan,Rain,22.45,33,5,19
ORD-101316,20/05/2025 19:00,Weekday,Italian,Storm,88.32,50,4,19
ORD-101317,16/04/2025 18:00,Weekday,Indian,Clear,36.12,20,5,18
ORD-101318,08/06/2025 12:00,Weekend,Italian,Rain,118.52,52,3,12
ORD-101319,28/03/2025 12:00,Weekday,Fast Food,Rain,105.07,50,4,12
ORD-101320,24/01/2025 17:00,Weekday,Fast Food,Clear,21.83,33,5,17
ORD-101321,01/06/2025 21:00,Weekend,Indian,Cloudy,63.78,29,5,21
ORD-101322,19/04/2025 19:00,Weekend,Sushi,Clear,44.88,30,5,19
ORD-101323,26/02/2025 19:00,Weekday,Italian,Clear,28.12,30,5,19
ORD-101324,27/04/2025 10:00,Weekend,Healthy/Vegan,Cloudy,25.3,36,5,10
ORD-101325,22/03/2025 21:00,Weekend,Italian,Clear,70.74,33,5,21
ORD-101326,24/01/2025 18:00,Weekday,Healthy/Vegan,Clear,80.75,18,5,18
ORD-101327,15/06/2025 18:00,Weekend,Healthy/Vegan,Cloudy,62.13,38,5,18
ORD-101328,30/01/2025 18:00,Weekday,Sushi,Clear,55.75,24,4,18
ORD-101329,01/06/2025 12:00,Weekend,Italian,Clear,32.92,44,5,12
ORD-101330,08/06/2025 21:00,Weekend,Healthy/Vegan,Rain,45.61,49,5,21
ORD-101331,24/01/2025 12:00,Weekday,Italian,Rain,97.76,33,4,12
ORD-101332,01/06/2025 14:00,Weekend,Indian,Clear,104.25,39,5,14
ORD-101333,14/05/2025 16:00,Weekday,Indian,Clear,68.52,20,5,16
ORD-101334,13/02/2025 12:00,Weekday,Italian,Clear,20.04,22,5,12
ORD-101335,18/06/2025 12:00,Weekday,Indian,Clear,81.19,29,5,12
ORD-101336,17/06/2025 12:00,Weekday,Italian,Storm,47.41,37,4,12
ORD-101337,11/01/2025 14:00,Weekend,Fast Food,Cloudy,115.96,35,4,14
ORD-101338,03/03/2025 20:00,Weekday,Indian,Clear,72.01,24,4,20
ORD-101339,23/06/2025 17:00,Weekday,Fast Food,Rain,85.72,55,2,17
ORD-101340,21/05/2025 18:00,Weekday,Fast Food,Clear,103.55,30,4,18
ORD-101341,22/06/2025 17:00,Weekend,Fast Food,Clear,82.07,28,4,17
ORD-101342,13/02/2025 11:00,Weekday,Healthy/Vegan,Clear,110.32,15,5,11
ORD-101343,16/02/2025 22:00,Weekend,Indian,Clear,112.42,37,5,22
ORD-101344,21/06/2025 14:00,Weekend,Indian,Clear,113.1,26,5,14
ORD-101345,17/06/2025 14:00,Weekday,Indian,Cloudy,45.19,16,5,14
ORD-101346,21/01/2025 10:00,Weekday,Fast Food,Clear,59.57,29,5,10
ORD-101347,03/05/2025 20:00,Weekend,Indian,Clear,52.82,40,5,20
ORD-101348,19/05/2025 17:00,Weekday,Sushi,Clear,30.59,32,4,17
ORD-101349,15/01/2025 14:00,Weekday,Indian,Clear,59.56,19,5,14
ORD-101350,26/01/2025 19:00,Weekend,Fast Food,Clear,56.13,35,5,19
ORD-101351,12/06/2025 10:00,Weekday,Italian,Rain,71.84,50,4,10
ORD-101352,09/03/2025 14:00,Weekend,Healthy/Vegan,Rain,84.48,58,3,14
ORD-101353,07/01/2025 13:00,Weekday,Healthy/Vegan,Cloudy,103.8,26,5,13
ORD-101354,03/04/2025 22:00,Weekday,Italian,Rain,58.39,47,5,22
ORD-101355,15/01/2025 19:00,Weekday,Healthy/Vegan,Rain,101.96,58,3,19
ORD-101356,26/02/2025 17:00,Weekday,Healthy/Vegan,Clear,71.91,24,5,17
ORD-101357,13/05/2025 20:00,Weekday,Fast Food,Storm,61.62,42,4,20
ORD-101358,29/05/2025 15:00,Weekday,Italian,Clear,84.23,23,4,15
ORD-101359,26/01/2025 11:00,Weekend,Italian,Clear,26.12,36,5,11
ORD-101360,31/05/2025 11:00,Weekend,Fast Food,Rain,71.48,36,5,11
